Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition,Hire_Year,Salary_Bracket,Age_Group,High_Performer,Engagement_Score,Promotion_Rate,Overtime_Intensity,Tenure_Squared,Salary_Per_Tenure,Employment_Risk,Is_Regular,Perf_Rating_Numeric,Shift_Risk,Dept_Salary_Ratio,Satisfaction_x_Performance,Tenure_x_Promotions,Absence_Rate,Salary_x_Satisfaction,Education_Numeric,Tenure_x_Education,Career_Start_Age,Stagnation_Flag,Attrition_Risk_Score,Stability_Score,Education_Level_Encoded,Performance_Rating_Encoded,Gender_Encoded,Marital_Status_Encoded,Region_Encoded,Department_Encoded,Employment_Type_Encoded,Shift_Encoded,Salary_Bracket_Encoded,Age_Group_Encoded,Overtime_Intensity_Encoded
EMP04270,2020-11-30,40.0,Female,Single,Region XI,Master,IT,Contractual,Graveyard,9.4,71000.0,2.6,Meets Expectations,29.0,15,18,300.0,5.2,4.9,3,0,1,2020,Very High,Mid-Career (31-45),0,5.050000000000001,0.3191489361702127,Moderate,88.36000000000001,7553.191489361702,1,0,2,3,1.2033898305084745,13.520000000000001,28.200000000000003,1.5957446808510638,36.92,4,37.6,30.6,0,6,9.93,4,2,0,2,7,4,0,1,3,0,2
EMP03245,2016-12-05,36.0,Male,Single,NCR,Vocational,Customer Service,Regular,Night,13.7,35500.0,2.7,Meets Expectations,50.0,12,28,8.0,7.3,4.8,2,0,0,2016,Medium,Mid-Career (31-45),0,6.05,0.14598540145985403,High,187.68999999999997,2591.2408759124087,0,1,2,2,0.8987341772151899,19.71,27.4,0.8759124087591241,25.915,2,27.4,22.3,0,3,14.790000000000001,2,2,1,2,1,1,2,3,2,0,0
EMP05287,2011-09-24,54.0,Female,Married,Region XI,High School,Customer Service,Contractual,Afternoon,12.8,31500.0,4.2,Exceeds Expectations,39.0,8,3,300.0,6.6,4.8,3,0,0,2011,Medium,Senior (46+),1,5.699999999999999,0.234375,Low,163.84000000000003,2460.9375,1,0,3,1,0.7974683544303798,27.72,38.400000000000006,0.625,20.79,1,12.8,41.2,0,3,13.26,1,3,0,0,7,1,0,0,2,1,1
EMP05707,2018-05-27,39.0,Male,Single,Region IV-A,Bachelor,Marketing,Regular,Night,17.7,53000.0,1.5,Needs Improvement,6.0,15,7,60.0,2.3,7.0,1,1,1,2018,High,Mid-Career (31-45),0,4.65,0.05649717514124294,Low,313.28999999999996,2994.350282485876,0,1,1,2,1.0707070707070707,3.4499999999999997,17.7,0.8474576271186441,12.19,3,53.099999999999994,21.3,0,6,13.19,3,1,1,2,4,5,2,3,0,0,1
EMP04072,2014-09-23,31.0,Male,Single,Region XI,Master,IT,Project-based,Afternoon,4.4,63000.0,3.0,Meets Expectations,32.0,15,23,207.0,2.9,6.4,0,1,1,2014,Very High,Mid-Career (31-45),0,4.65,0.0,High,19.360000000000003,14318.181818181816,2,0,2,1,1.0677966101694916,8.7,0.0,3.4090909090909087,18.27,4,17.6,26.6,0,16,5.53,4,2,1,2,7,4,1,0,3,0,0
EMP02706,2017-01-26,52.0,Female,Widowed,Region III,Bachelor,Operations,Regular,Night,18.5,41500.0,1.0,Needs Improvement,32.0,13,25,23.0,1.7,5.8,1,1,0,2017,High,Senior (46+),0,3.75,0.05405405405405406,High,342.25,2243.2432432432433,0,1,1,2,1.1066666666666667,1.7,18.5,0.7027027027027027,7.055000000000001,3,55.5,33.5,0,7,12.45,3,1,0,3,3,6,2,3,0,1,0
EMP05230,2020-08-08,58.0,Female,Single,Region VII,Vocational,Operations,Contractual,Morning,11.8,34000.0,3.1,Meets Expectations,35.0,10,17,288.0,3.7,5.3,2,0,0,2020,Medium,Senior (46+),0,4.5,0.1694915254237288,Moderate,139.24,2881.35593220339,1,0,2,0,0.9066666666666666,11.47,23.6,0.847457627118644,12.58,2,23.6,46.2,0,6,8.860000000000001,2,2,0,2,6,6,0,2,2,1,2
EMP04429,2012-03-11,53.0,Male,Married,Region III,Bachelor,Customer Service,Regular,Morning,25.8,51000.0,3.8,Exceeds Expectations,42.0,10,40,25.0,3.8,5.8,6,1,0,2012,High,Senior (46+),0,4.8,0.23255813953488372,Very High,665.64,1976.7441860465117,0,1,3,0,1.2911392405063291,14.44,154.8,0.38759689922480617,19.38,3,77.4,27.2,0,0,19.959999999999997,3,3,1,0,3,1,2,2,0,1,3
EMP01292,2010-02-03,36.0,Male,Single,NCR,High School,Operations,Contractual,Night,5.3,17500.0,4.5,Exceeds Expectations,49.0,7,24,6.0,6.6,3.9,1,4,1,2010,Low,Mid-Career (31-45),1,5.25,0.18867924528301888,High,28.09,3301.8867924528304,1,0,3,2,0.4666666666666667,29.7,5.3,1.3207547169811322,11.549999999999999,1,5.3,30.7,0,6,9.309999999999999,1,3,1,2,1,6,0,3,1,0,0
EMP04047,2019-04-07,34.0,Female,Married,NCR,Vocational,Sales,Contractual,Afternoon,7.7,29500.0,4.5,Outstanding,38.0,10,22,7.0,3.9,2.9,2,2,1,2019,Medium,Mid-Career (31-45),1,3.4,0.2597402597402597,High,59.290000000000006,3831.1688311688313,1,0,4,1,0.8194444444444444,17.55,15.4,1.2987012987012987,11.505,2,15.4,26.3,0,6,8.940000000000001,2,4,0,0,1,7,0,0,2,0,0
EMP02033,2013-08-13,42.0,Female,Single,Region IV-A,Bachelor,Operations,Contractual,Morning,6.4,36000.0,1.0,Needs Improvement,10.0,14,20,28.0,1.4,5.8,0,4,1,2013,Medium,Mid-Career (31-45),0,3.5999999999999996,0.0,Moderate,40.96000000000001,5625.0,1,0,1,0,0.96,1.4,0.0,2.1875,5.04,3,19.200000000000003,35.6,1,16,4.88,3,1,0,2,4,6,0,2,2,0,2
EMP01534,2015-01-15,50.0,Female,Married,NCR,High School,HR,Regular,Morning,24.7,34000.0,1.4,Needs Improvement,16.0,14,10,8.0,2.3,3.6,2,1,0,2015,Medium,Senior (46+),0,2.95,0.08097165991902834,Low,610.0899999999999,1376.5182186234817,0,1,1,0,0.8607594936708861,3.2199999999999998,49.4,0.5668016194331984,7.819999999999999,1,24.7,25.3,0,6,13.89,1,1,0,0,1,3,2,2,2,1,1
EMP04964,2013-05-05,37.0,Male,Married,CAR,High School,HR,Regular,Morning,13.1,23000.0,2.5,Meets Expectations,31.0,11,17,300.0,3.5,3.4,3,1,0,2013,Low,Mid-Career (31-45),0,3.45,0.22900763358778625,Moderate,171.60999999999999,1755.7251908396947,0,1,2,0,0.5822784810126582,8.75,39.3,0.8396946564885497,8.049999999999999,1,13.1,23.9,0,1,13.07,1,2,1,0,0,3,2,2,1,0,2
EMP03674,2018-09-16,34.0,Female,Single,Region IV-A,High School,Operations,Regular,Night,10.9,29000.0,4.1,Exceeds Expectations,64.0,9,21,62.0,5.0,7.5,3,0,0,2018,Medium,Mid-Career (31-45),1,6.25,0.27522935779816515,High,118.81,2660.550458715596,0,1,3,2,0.7733333333333333,20.5,32.7,0.8256880733944953,14.5,1,10.9,23.1,0,0,17.43,1,3,0,2,4,6,2,3,2,0,0
EMP05477,2013-12-03,44.0,Female,Married,Region XI,Master,Sales,Regular,Night,14.1,49500.0,1.1,Needs Improvement,39.0,14,28,300.0,4.2,4.7,1,0,0,2013,High,Mid-Career (31-45),0,4.45,0.07092198581560284,High,198.81,3510.6382978723404,0,1,1,2,1.375,4.620000000000001,14.1,0.9929078014184397,20.790000000000003,4,56.4,29.9,0,5,12.27,4,1,0,0,7,7,2,3,0,0,0
EMP03793,2016-07-30,30.0,Female,Single,NCR,Master,HR,Regular,Afternoon,11.7,46000.0,4.1,Exceeds Expectations,46.0,8,13,8.0,1.5,4.0,3,1,0,2016,High,Young (18-30),1,2.75,0.25641025641025644,Moderate,136.89,3931.6239316239316,0,1,3,1,1.1645569620253164,6.1499999999999995,35.099999999999994,0.6837606837606838,6.8999999999999995,4,46.8,18.3,0,2,14.09,4,3,0,2,1,3,2,0,0,2,2
EMP03032,2022-11-25,37.0,Male,Widowed,NCR,Bachelor,HR,Regular,Night,14.6,44500.0,3.2,Meets Expectations,39.0,9,9,5.0,5.3,9.1,3,0,0,2022,High,Mid-Career (31-45),0,7.199999999999999,0.20547945205479454,Low,213.16,3047.945205479452,0,1,2,2,1.1265822784810127,16.96,43.8,0.6164383561643836,23.585,3,43.8,22.4,0,1,17.12,3,2,1,3,1,3,2,3,0,0,1
EMP05921,2022-11-17,41.0,Male,Single,Region IV-A,Bachelor,Compliance,Regular,Graveyard,15.2,49000.0,4.1,Exceeds Expectations,41.0,8,0,61.0,7.4,4.8,4,3,0,2022,High,Mid-Career (31-45),1,6.1,0.2631578947368421,Low,231.04,3223.684210526316,0,1,3,3,0.937799043062201,30.34,60.8,0.5263157894736842,36.260000000000005,3,45.599999999999994,25.8,0,1,19.139999999999997,3,3,1,2,4,0,2,1,0,0,1
EMP04981,2010-02-21,58.0,Female,Widowed,Region III,Vocational,Customer Service,Contractual,Morning,14.1,28500.0,3.1,Meets Expectations,26.0,9,31,80.0,6.2,4.0,3,0,0,2010,Medium,Senior (46+),0,5.1,0.2127659574468085,Very High,198.81,2021.276595744681,1,0,2,0,0.7215189873417721,19.220000000000002,42.3,0.6382978723404256,17.67,2,28.2,43.9,0,4,10.92,2,2,0,3,3,1,0,2,2,1,3
EMP01732,2018-07-19,46.0,Male,Single,Region IV-A,Master,Marketing,Contractual,Afternoon,11.3,61000.0,3.3,Meets Expectations,37.0,9,23,22.0,5.2,3.0,2,4,1,2018,Very High,Senior (46+),0,4.1,0.17699115044247787,High,127.69000000000001,5398.230088495575,1,0,2,1,1.2323232323232323,17.16,22.6,0.7964601769911503,31.72,4,45.2,34.7,0,6,8.36,4,2,1,2,4,5,0,0,3,1,0
EMP05072,2009-09-06,40.0,Female,Married,Region IV-A,Vocational,IT,Regular,Morning,24.9,64000.0,1.0,Needs Improvement,26.0,15,31,48.0,4.2,4.0,1,2,1,2009,Very High,Mid-Career (31-45),0,4.1,0.040160642570281124,Very High,620.0099999999999,2570.281124497992,0,1,1,0,1.0847457627118644,4.2,24.9,0.6024096385542169,26.880000000000003,2,49.8,15.100000000000001,0,5,14.08,2,1,0,0,4,4,2,2,3,0,3
EMP05919,2008-03-20,44.0,Male,Married,Region IV-A,Bachelor,Marketing,Contractual,Night,10.6,48500.0,3.0,Meets Expectations,42.0,10,16,22.0,4.9,7.9,2,1,1,2008,High,Mid-Career (31-45),0,6.4,0.18867924528301888,Moderate,112.36,4575.471698113208,1,0,2,2,0.9797979797979798,14.700000000000001,21.2,0.9433962264150944,23.765,3,31.799999999999997,33.4,0,6,10.52,3,2,1,0,4,5,0,3,0,0,2
EMP02651,2017-11-30,36.0,Male,Separated,Region IV-A,Bachelor,Operations,Regular,Morning,9.7,35000.0,2.6,Meets Expectations,39.0,0,18,33.0,2.9,6.4,1,0,0,2017,Medium,Mid-Career (31-45),0,4.65,0.10309278350515465,Moderate,94.08999999999999,3608.2474226804125,0,1,2,0,0.9333333333333333,7.54,9.7,0.0,10.15,3,29.099999999999998,26.3,0,5,11.59,3,2,1,1,4,6,2,2,2,0,2
EMP02150,2021-01-02,58.0,Female,Single,Region IV-A,Master,Customer Service,Project-based,Morning,13.5,54000.0,3.0,Meets Expectations,28.0,15,24,18.0,3.3,3.5,2,1,1,2021,High,Senior (46+),0,3.4,0.14814814814814814,High,182.25,4000.0,2,0,2,0,1.3670886075949367,9.899999999999999,27.0,1.1111111111111112,17.82,4,54.0,44.5,0,7,8.1,4,2,0,2,4,1,1,2,0,1,0
EMP03785,2014-06-09,58.0,Female,Married,Region IV-A,Bachelor,Customer Service,Regular,Morning,28.4,48000.0,3.3,Meets Expectations,48.0,23,15,26.0,2.7,1.0,7,1,0,2014,High,Senior (46+),0,1.85,0.24647887323943662,Moderate,806.56,1690.1408450704225,0,1,2,0,1.2151898734177216,8.91,198.79999999999998,0.8098591549295775,12.96,3,85.19999999999999,29.6,0,3,18.53,3,2,0,0,4,1,2,2,0,1,2
EMP02457,2014-03-21,24.0,Female,Single,NCR,Bachelor,IT,Contractual,Morning,1.9,55000.0,2.9,Meets Expectations,38.0,13,0,5.0,4.4,2.9,0,1,1,2014,High,Young (18-30),0,3.6500000000000004,0.0,Low,3.61,28947.368421052633,1,0,2,0,0.9322033898305084,12.76,0.0,6.842105263157895,24.200000000000003,3,5.699999999999999,22.1,0,11,4.03,3,2,0,2,1,4,0,2,0,2,1
EMP04642,2023-04-23,36.0,Female,Single,Region XI,Bachelor,Customer Service,Contractual,Afternoon,6.6,32500.0,1.4,Needs Improvement,39.0,13,20,300.0,1.0,6.2,0,0,1,2023,Medium,Mid-Career (31-45),0,3.6,0.0,Moderate,43.559999999999995,4924.242424242425,1,0,1,1,0.8227848101265823,1.4,0.0,1.9696969696969697,3.25,3,19.799999999999997,29.4,1,16,4.92,3,1,0,2,7,1,0,0,2,0,2
EMP03414,2020-05-29,36.0,Female,Separated,Region IV-A,PhD,Operations,Regular,Night,10.1,64500.0,4.7,Outstanding,53.0,23,12,42.0,4.7,4.2,3,0,1,2020,Very High,Mid-Career (31-45),1,4.45,0.297029702970297,Moderate,102.00999999999999,6386.138613861386,0,1,4,2,1.72,22.090000000000003,30.299999999999997,2.2772277227722775,30.315,5,50.5,25.9,0,0,15.469999999999999,5,4,0,1,4,6,2,3,3,0,2
EMP02075,2009-12-22,46.0,Male,Married,Region VI,Bachelor,Compliance,Contractual,Morning,9.9,46500.0,2.9,Meets Expectations,28.0,16,10,300.0,3.2,6.9,1,0,1,2009,High,Senior (46+),0,5.050000000000001,0.10101010101010101,Low,98.01,4696.969696969697,1,0,2,0,0.8899521531100478,9.28,9.9,1.6161616161616161,14.880000000000003,3,29.700000000000003,36.1,0,7,8.030000000000001,3,2,1,0,5,0,0,2,0,1,1
EMP02783,2009-08-30,58.0,Female,Married,Region VII,Bachelor,Finance,Regular,Graveyard,30.0,65500.0,4.1,Exceeds Expectations,41.0,8,21,300.0,7.8,5.6,8,2,0,2009,Very High,Senior (46+),1,6.699999999999999,0.26666666666666666,High,900.0,2183.3333333333335,0,1,3,3,1.1293103448275863,31.979999999999997,240.0,0.26666666666666666,51.089999999999996,3,90.0,28.0,0,1,26.7,3,3,0,0,6,2,2,1,3,1,0
EMP04167,2009-08-25,57.0,Male,Single,Region IV-A,Bachelor,Customer Service,Project-based,Night,13.4,37500.0,3.0,Meets Expectations,37.0,10,23,34.0,4.2,5.4,2,1,1,2009,Medium,Senior (46+),0,4.800000000000001,0.14925373134328357,High,179.56,2798.507462686567,2,0,2,2,0.9493670886075949,12.600000000000001,26.8,0.7462686567164178,15.75,3,40.2,43.6,0,7,9.48,3,2,1,2,4,1,1,3,2,1,0
EMP01849,2017-02-11,58.0,Male,Single,Region VI,Master,Finance,Regular,Afternoon,30.0,77500.0,2.9,Meets Expectations,60.0,18,29,197.0,3.8,4.5,6,1,1,2017,Very High,Senior (46+),0,4.15,0.2,High,900.0,2583.3333333333335,0,1,2,1,1.3362068965517242,11.02,180.0,0.6,29.45,4,120.0,28.0,0,1,20.15,4,2,1,2,5,2,2,0,3,1,0
EMP05639,2022-05-14,44.0,Female,Single,NCR,Bachelor,Marketing,Regular,Graveyard,21.5,51000.0,2.7,Meets Expectations,29.0,17,14,8.0,4.1,2.6,3,2,1,2022,High,Mid-Career (31-45),0,3.3499999999999996,0.13953488372093023,Moderate,462.25,2372.093023255814,0,1,2,3,1.0303030303030303,11.07,64.5,0.7906976744186046,20.909999999999997,3,64.5,22.5,0,2,14.650000000000002,3,2,0,2,1,5,2,1,0,0,2
EMP05946,2023-08-13,43.0,Male,Single,NCR,PhD,Customer Service,Regular,Graveyard,20.8,76000.0,3.2,Meets Expectations,31.0,9,25,14.0,6.5,2.0,4,2,0,2023,Very High,Mid-Career (31-45),0,4.25,0.1923076923076923,High,432.64000000000004,3653.846153846154,0,1,2,3,1.9240506329113924,20.8,83.2,0.43269230769230765,49.4,5,104.0,22.2,0,3,16.41,5,2,1,2,1,1,2,1,3,0,0
EMP03930,2021-03-06,58.0,Male,Widowed,NCR,Master,Sales,Contractual,Afternoon,10.1,44500.0,5.0,Outstanding,52.0,12,18,10.0,5.4,4.2,4,0,0,2021,High,Senior (46+),1,4.800000000000001,0.39603960396039606,Moderate,102.00999999999999,4405.940594059406,1,0,4,1,1.2361111111111112,27.0,40.4,1.188118811881188,24.03,4,40.4,47.9,0,3,12.819999999999999,4,4,1,3,1,7,0,0,0,1,2
EMP04066,2017-02-08,29.0,Male,Single,NCR,Bachelor,Sales,Contractual,Morning,2.5,27000.0,1.2,Needs Improvement,48.0,15,22,6.0,4.2,6.6,0,3,1,2017,Medium,Young (18-30),0,5.4,0.0,High,6.25,10800.0,1,0,1,0,0.75,5.04,0.0,6.0,11.340000000000002,3,7.5,26.5,0,13,5.9,3,1,1,2,1,7,0,2,2,2,0
EMP05078,2010-11-21,58.0,Female,Single,Region III,Vocational,Sales,Regular,Morning,19.4,37500.0,4.3,Exceeds Expectations,39.0,9,9,49.0,2.0,5.6,6,1,0,2010,Medium,Senior (46+),1,3.8,0.30927835051546393,Low,376.35999999999996,1932.9896907216496,0,1,3,0,1.0416666666666667,8.6,116.39999999999999,0.4639175257731959,7.5,2,38.8,38.6,0,2,19.68,2,3,0,2,3,7,2,2,2,1,1
EMP03660,2012-05-01,51.0,Female,Single,Region IV-A,Master,IT,Project-based,Afternoon,10.5,73000.0,2.8,Meets Expectations,32.0,13,3,47.0,3.2,7.4,2,3,1,2012,Very High,Senior (46+),0,5.300000000000001,0.19047619047619047,Low,110.25,6952.380952380952,2,0,2,1,1.2372881355932204,8.959999999999999,21.0,1.2380952380952381,23.36,4,42.0,40.5,0,7,9.399999999999999,4,2,0,2,4,4,1,0,3,1,1
EMP04266,2014-07-15,51.0,Male,Single,NCR,Master,Operations,Contractual,Morning,9.1,43000.0,3.2,Meets Expectations,37.0,12,28,9.0,6.2,4.2,1,0,0,2014,High,Senior (46+),0,5.2,0.10989010989010989,High,82.80999999999999,4725.274725274726,1,0,2,0,1.1466666666666667,19.840000000000003,9.1,1.3186813186813187,26.66,4,36.4,41.9,0,7,8.02,4,2,1,2,1,6,0,2,0,1,0
EMP02096,2012-07-25,53.0,Female,Single,Region IV-A,Bachelor,Operations,Project-based,Morning,8.6,28000.0,4.7,Outstanding,64.0,8,17,22.0,7.1,5.0,2,0,1,2012,Medium,Senior (46+),1,6.05,0.23255813953488372,Moderate,73.96,3255.813953488372,2,0,4,0,0.7466666666666667,33.37,17.2,0.9302325581395349,19.88,3,25.799999999999997,44.4,0,7,11.77,3,4,0,2,4,6,1,2,2,1,2
EMP05190,2012-11-27,39.0,Female,Married,NCR,Bachelor,IT,Contractual,Night,12.7,54500.0,3.0,Meets Expectations,35.0,24,35,5.0,1.7,3.2,2,1,1,2012,High,Mid-Career (31-45),0,2.45,0.15748031496062992,Very High,161.29,4291.3385826771655,1,0,2,2,0.923728813559322,5.1,25.4,1.8897637795275593,9.265,3,38.099999999999994,26.3,0,8,6.99,3,2,0,0,1,4,0,3,0,0,3
EMP03268,2019-04-12,48.0,Male,Married,Region VII,Bachelor,IT,Regular,Night,30.0,75500.0,1.0,Needs Improvement,0.0,15,14,300.0,4.2,3.3,2,2,1,2019,Very High,Senior (46+),0,3.75,0.06666666666666667,Moderate,900.0,2516.6666666666665,0,1,1,2,1.2796610169491525,4.2,60.0,0.5,31.71,3,90.0,18.0,0,5,15.75,3,1,1,0,6,4,2,3,3,1,2
EMP02222,2017-09-25,47.0,Female,Single,Region III,Bachelor,Operations,Regular,Night,16.3,39500.0,4.7,Outstanding,59.0,11,32,27.0,4.2,3.3,5,1,0,2017,Medium,Senior (46+),1,3.75,0.3067484662576687,Very High,265.69,2423.3128834355825,0,1,4,2,1.0533333333333332,19.740000000000002,81.5,0.6748466257668712,16.59,3,48.900000000000006,30.7,0,0,18.009999999999998,3,4,0,2,3,6,2,3,2,1,3
EMP03715,2018-03-16,49.0,Male,Married,Region IV-A,Vocational,Operations,Regular,Morning,19.7,33500.0,3.8,Exceeds Expectations,34.0,8,31,52.0,2.5,6.1,5,0,0,2018,Medium,Senior (46+),0,4.3,0.25380710659898476,Very High,388.09,1700.507614213198,0,1,3,0,0.8933333333333333,9.5,98.5,0.40609137055837563,8.375,2,39.4,29.3,0,1,17.24,2,3,1,0,4,6,2,2,2,1,3
EMP04614,2018-03-13,45.0,Male,Single,CAR,Vocational,Marketing,Regular,Morning,20.8,47500.0,4.3,Exceeds Expectations,56.0,7,0,300.0,5.9,7.6,6,3,0,2018,High,Mid-Career (31-45),1,6.75,0.28846153846153844,Low,432.64000000000004,2283.653846153846,0,1,3,0,0.9595959595959596,25.37,124.80000000000001,0.3365384615384615,28.025000000000002,2,41.6,24.2,0,0,22.91,2,3,1,2,0,5,2,2,0,0,1
EMP01684,2014-09-12,55.0,Male,Single,NCR,Bachelor,IT,Contractual,Afternoon,15.0,55500.0,4.1,Exceeds Expectations,52.0,11,24,11.0,7.0,7.5,4,0,0,2014,High,Senior (46+),1,7.25,0.26666666666666666,High,225.0,3700.0,1,0,3,1,0.940677966101695,28.699999999999996,60.0,0.7333333333333333,38.85,3,45.0,40.0,0,3,16.25,3,3,1,2,1,4,0,0,0,1,0
EMP04036,2008-02-24,49.0,Male,Married,Region III,Bachelor,Sales,Project-based,Night,6.2,24000.0,4.4,Exceeds Expectations,38.0,9,11,51.0,3.3,6.0,1,0,1,2008,Low,Senior (46+),1,4.65,0.16129032258064516,Moderate,38.440000000000005,3870.967741935484,2,0,3,2,0.6666666666666666,14.52,6.2,1.4516129032258065,7.919999999999999,3,18.6,42.8,0,7,8.89,3,3,1,0,3,7,1,3,1,1,2
EMP04380,2023-08-17,38.0,Female,Single,Region VI,Master,IT,Contractual,Morning,7.4,57500.0,2.6,Meets Expectations,42.0,12,35,300.0,4.2,6.0,1,2,1,2023,High,Mid-Career (31-45),0,5.1,0.13513513513513511,Very High,54.760000000000005,7770.27027027027,1,0,2,0,0.9745762711864406,10.920000000000002,7.4,1.6216216216216215,24.150000000000002,4,29.6,30.6,0,7,7.58,4,2,0,2,5,4,0,2,0,0,3
EMP02715,2011-11-08,44.0,Female,Single,NCR,Vocational,Operations,Project-based,Night,5.9,32000.0,3.1,Meets Expectations,24.0,9,31,10.0,3.4,4.0,1,1,1,2011,Medium,Mid-Career (31-45),0,3.7,0.1694915254237288,Very High,34.81,5423.728813559322,2,0,2,2,0.8533333333333334,10.54,5.9,1.5254237288135593,10.88,2,11.8,38.1,0,8,5.88,2,2,0,2,1,6,1,3,2,0,3
EMP04321,2022-04-24,43.0,Male,Married,Region VII,Bachelor,HR,Regular,Night,16.8,40500.0,2.7,Meets Expectations,49.0,12,22,253.0,2.8,2.6,3,0,1,2022,High,Mid-Career (31-45),0,2.7,0.17857142857142858,High,282.24,2410.714285714286,0,1,2,2,1.0253164556962024,7.56,50.400000000000006,0.7142857142857143,11.339999999999998,3,50.400000000000006,26.2,0,2,13.06,3,2,1,0,6,3,2,3,0,0,0
EMP03909,2016-09-16,48.0,Male,Married,Region IV-A,Master,Sales,Regular,Night,15.5,57500.0,5.0,Outstanding,39.0,6,29,47.0,6.9,4.2,5,1,0,2016,High,Senior (46+),1,5.550000000000001,0.3225806451612903,High,240.25,3709.6774193548385,0,1,4,2,1.5972222222222223,34.5,77.5,0.3870967741935484,39.675000000000004,4,62.0,32.5,0,0,19.650000000000002,4,4,1,0,4,7,2,3,0,1,0
EMP01071,2016-07-10,57.0,Female,Single,NCR,Master,Marketing,Project-based,Afternoon,11.3,55500.0,4.1,Exceeds Expectations,41.0,9,13,14.0,3.0,6.4,3,0,1,2016,High,Senior (46+),1,4.7,0.2654867256637168,Moderate,127.69000000000001,4911.504424778761,2,0,3,1,1.121212121212121,12.299999999999999,33.900000000000006,0.7964601769911503,16.65,4,45.2,45.7,0,5,11.96,4,3,0,2,1,5,1,0,0,1,2
EMP01927,2012-02-19,51.0,Female,Widowed,Region III,Master,Sales,Regular,Afternoon,16.6,50500.0,1.0,Needs Improvement,3.0,16,27,36.0,2.4,3.4,1,0,1,2012,High,Senior (46+),0,2.9,0.06024096385542168,High,275.56000000000006,3042.168674698795,0,1,1,1,1.4027777777777777,2.4,16.6,0.9638554216867469,12.12,4,66.4,34.4,0,6,11.219999999999999,4,1,0,3,3,7,2,0,0,1,0
EMP03819,2016-07-04,54.0,Female,Widowed,Region IV-A,Bachelor,Operations,Contractual,Afternoon,9.8,38500.0,3.2,Meets Expectations,26.0,13,31,53.0,4.4,3.8,2,2,1,2016,Medium,Senior (46+),0,4.1,0.2040816326530612,Very High,96.04000000000002,3928.5714285714284,1,0,2,1,1.0266666666666666,14.080000000000002,19.6,1.3265306122448979,16.94,3,29.400000000000002,44.2,0,7,8.06,3,2,0,3,4,6,0,0,2,1,3
EMP01801,2016-02-15,58.0,Male,Married,Region XI,Bachelor,IT,Regular,Afternoon,30.0,68500.0,3.9,Exceeds Expectations,43.0,9,24,300.0,5.8,3.9,8,0,0,2016,Very High,Senior (46+),0,4.85,0.26666666666666666,High,900.0,2283.3333333333335,0,1,3,1,1.1610169491525424,22.619999999999997,240.0,0.3,39.73,3,90.0,28.0,0,0,22.849999999999998,3,3,1,0,7,4,2,0,3,1,0
EMP04283,2023-04-16,54.0,Female,Married,Region III,Bachelor,Customer Service,Regular,Graveyard,29.6,38500.0,1.0,Needs Improvement,28.0,17,19,38.0,1.6,1.4,2,1,1,2023,Medium,Senior (46+),0,1.5,0.06756756756756756,Moderate,876.1600000000001,1300.6756756756756,0,1,1,3,0.9746835443037974,1.6,59.2,0.5743243243243243,6.16,3,88.80000000000001,24.4,0,9,13.42,3,1,0,0,3,1,2,1,2,1,2
EMP04110,2022-10-05,53.0,Female,Separated,NCR,Vocational,IT,Regular,Afternoon,27.0,69000.0,3.2,Meets Expectations,39.0,11,31,11.0,3.8,2.6,6,1,0,2022,Very High,Senior (46+),0,3.2,0.2222222222222222,Very High,729.0,2555.5555555555557,0,1,2,1,1.1694915254237288,12.16,162.0,0.4074074074074074,26.22,2,54.0,26.0,0,1,18.6,2,2,0,1,1,4,2,0,3,1,3
EMP03597,2015-05-29,47.0,Male,Widowed,NCR,Bachelor,Sales,Regular,Graveyard,19.5,41000.0,3.3,Meets Expectations,15.0,13,14,6.0,2.7,3.5,4,0,1,2015,High,Senior (46+),0,3.1,0.20512820512820512,Moderate,380.25,2102.5641025641025,0,1,2,3,1.1388888888888888,8.91,78.0,0.6666666666666666,11.07,3,58.5,27.5,0,3,15.0,3,2,1,3,1,7,2,1,0,1,2
EMP04339,2010-05-17,58.0,Female,Married,NCR,Bachelor,HR,Regular,Afternoon,29.3,48000.0,2.7,Meets Expectations,50.0,12,26,9.0,3.7,4.8,5,2,0,2010,High,Senior (46+),0,4.25,0.1706484641638225,High,858.49,1638.2252559726962,0,1,2,1,1.2151898734177216,9.990000000000002,146.5,0.40955631399317405,17.76,3,87.9,28.7,0,1,19.11,3,2,0,0,1,3,2,0,0,1,0
EMP02324,2020-12-30,51.0,Male,Single,NCR,High School,Operations,Contractual,Graveyard,9.6,25500.0,3.7,Exceeds Expectations,38.0,11,21,4.0,4.2,3.4,2,3,1,2020,Medium,Senior (46+),0,3.8,0.20833333333333334,High,92.16,2656.25,1,0,3,3,0.68,15.540000000000001,19.2,1.1458333333333335,10.709999999999999,1,9.6,41.4,0,7,7.72,1,3,1,2,1,6,0,1,2,1,0
